"ip","timezone","file_name","status_code","object_size","origin","user_agent","date","time"
"83.10.168.137",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/3/21_ME_MScMA_Students_present_results_in_aCRM_R_Modeling_contest_files/shapeimage_1.jpg",200,"1146","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/3/21_ME_MScMA_Students_present_results_in_aCRM_R_Modeling_contest.html","Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20100101 Firefox/22.0","06jul2013","12:22:33 AM"
"66.249.75.115",200,"/robots.txt",404,"506","-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","06jul2013","6:03:17 AM"
"81.11.218.16",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html",200,"16607","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)","22aug2013","2:27:09 PM"
"176.14.107.130",200,"/contact.htm",200,"2722","http://yandex.ru/yandsearch?text=www.datamining.ugent.be&lr=213","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.12) Gecko/20101026 Firefox/3.6.12 YB/5.1.3","23jul2013","12:03:32 AM"
"78.23.134.155",200,"/favicon.ico",404,"507","-","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","08aug2013","7:13:15 PM"
"109.89.51.89",200,"/css/specific.css",200,"1396","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","05aug2013","1:48:16 AM"
"199.30.20.73",200,"/robots.txt",404,"468","-","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)","16aug2013","5:54:08 AM"
"157.56.92.159",200,"/robots.txt",404,"531","-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)","13jul2013","4:24:32 PM"
"2.227.78.227",200,"/css/screen.css",200,"6683","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)","02aug2013","10:17:35 AM"
"151.151.16.9",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3687.jpg",200,"50438","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)","22aug2013","7:08:25 PM"
"202.154.135.6",200,"/favicon.ico",404,"506","-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","10:56:55 PM"
"92.40.253.124",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",200,"145339","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.html","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0","08jul2013","5:45:26 PM"
"128.227.7.137",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3254.jpg",200,"30076","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","5:39:09 PM"
"66.249.78.156",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/13_IEEE_ICDM_2012_Conference_in_Brussels_(Belgium).html",200,"9029","-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","22jun2013","5:10:28 AM"
"202.87.47.130",200,"/index.php?page=generalinfo",200,"4447","http://www.mastat.ugent.be/index.php?page=program","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","10aug2013","8:51:32 AM"
"81.242.127.165",200,"/images/square.gif",200,"343","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","28jul2013","12:15:45 PM"
"212.253.131.230",200,"/Projects.htm",200,"8856","http://www.mma.ugent.be/Keybenefits.htm","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","06aug2013","5:06:44 PM"
"78.23.216.109",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2277.jpg",200,"87867","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","2:58:16 PM"
"157.193.218.244",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio,_TX_files/DSC_2811%20%281%29.jpg",200,"124004","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/4/9_INFORMS_Analytics_2013_Conference_in_San_Antonio%2C_TX.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","26jun2013","6:26:34 PM"
"109.130.165.251",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/27_Social_Media_Masters_Theses_of_Business_Engineering_files/shapeimage_1.jpg",200,"1146","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/27_Social_Media_Masters_Theses_of_Business_Engineering.html","Mozilla/5.0 (Windows NT 6.0; rv:22.0) Gecko/20100101 Firefox/22.0","30jun2013","4:25:09 PM"
"213.226.5.6",200,"/predictive_analytics/customer_intelligence/Blog/Blog_files/shapeimage_3.png",200,"89223","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0","10jul2013","2:01:32 PM"
"178.118.21.254",200,"/images/facetbg.png",200,"470","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","04jul2013","5:04:25 PM"
"108.4.170.61",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1333.jpg",200,"97183","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; SCH-I200 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","06aug2013","3:08:34 PM"
"66.249.83.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (compatible) Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","01aug2013","4:50:44 PM"
"141.135.181.225",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/20_Sogeti_Belux_2012_Conference_in_Brussels_files/DSC_0694%20%281%29.jpg",200,"85630","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/20_Sogeti_Belux_2012_Conference_in_Brussels.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","14jul2013","7:05:42 PM"
"98.248.36.131",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2277.jpg",200,"87867","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","6:35:53 PM"
"193.9.13.134",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium_files/droppedImage_6.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.11) Gecko/20100101 Firefox/10.0.11","23jul2013","10:57:49 AM"
"180.211.190.250",200,"/docs/promo/MaStat_leaflet.pdf",206,"7012","-","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)","29jul2013","8:43:17 AM"
"41.135.177.12",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2196.jpg",200,"32393","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPad3,3; iPad; U; CPU OS 6_1_3 like Mac OS X; en_ZA) com.google.GooglePlus/19307 (KHTML, like Gecko) Mobile/J2aAP (gzip)","04aug2013","9:22:58 PM"
"155.56.68.216",200,"/favicon.ico",404,"506","-","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)","01aug2013","4:35:58 PM"
"178.117.211.116",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2196.jpg",200,"32393","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","01aug2013","11:31:05 PM"
"128.36.233.123",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3992.jpg",200,"38215","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (X11; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0","23aug2013","12:01:47 AM"
"62.205.77.119",200,"/images/min_blue.gif",200,"349","http://www.me.ugent.be/Graduates.htm","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618; InfoPath.2; OfficeLiveConnector.1.3; OfficeLivePatch.0.0; .NET4.0C; BRI/2)","23jul2013","9:15:26 AM"
"54.226.227.76",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME.html",200,"3249","-","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy)","27jun2013","4:48:56 AM"
"194.171.31.162",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/5_NIPS_2012_Conference_in_Lake_Tahoe,_NV_files/DSC_8765%20%281%29.jpg",200,"45972","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/12/5_NIPS_2012_Conference_in_Lake_Tahoe,_NV.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","30jul2013","4:52:42 PM"
"203.123.110.1",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2172.jpg",200,"65506","http://www.mma.ugent.be/","Mozilla/5.0 (Linux; Android 4.3; Nexus 7 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Safari/537.36","03aug2013","1:31:23 PM"
"141.134.42.64",200,"/predictive_analytics/customer_intelligence/Blog/Blog_files/shapeimage_3.png",200,"89223","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36","29jun2013","5:09:53 AM"
"194.27.241.24",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/IMG_1807.jpg",200,"42600","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","12:54:15 PM"
"157.193.219.204",200,"/css/reset.css",200,"832","http://www.mma.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","22aug2013","2:02:27 PM"
"146.1.2.17",200,"/predictive_analytics/customer_intelligence/Scripts/iWebBlog.js",200,"4425","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","6:41:07 PM"
"82.231.149.110",200,"/css/print.css",200,"1151","http://www.mma.ugent.be/","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:23.0) Gecko/20100101 Firefox/23.0","13aug2013","6:08:57 PM"
"157.193.103.19",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/shapeimage_2.png",200,"539937","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","20jun2013","10:56:57 AM"
"157.193.219.159",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1340.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","02aug2013","3:33:35 PM"
"210.189.133.194",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2461.jpg",200,"65685","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:22.0) Gecko/20100101 Firefox/22.0","09aug2013","10:53:42 AM"
"65.55.219.138",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/10_IEEE_WCCI_2012_Conference_in_Brisbane_%28Australia%29_files/DSC_0231.jpg",200,"25662","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/10_IEEE_WCCI_2012_Conference_in_Brisbane_(Australia).html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b","20jun2013","8:46:13 PM"
"213.73.162.111",200,"/images/facetbg.png",200,"470","http://www.crm.ugent.be/churn.htm","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)","17aug2013","5:41:43 PM"
"157.193.118.176",200,"/images/misc1.jpg",200,"26590","http://www.mastat.ugent.be/index.php?page=generalinfo","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","7:51:54 PM"
"71.171.99.249",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2230.jpg",200,"100022","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.52 Chrome/28.0.1500.52 Safari/537.36","01aug2013","5:34:56 PM"
"146.175.207.59",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3611.jpg",200,"133835","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","12:08:28 PM"
"85.114.142.245",200,"/new/software.htm",200,"9313","-","findlinks/2.6 (+http://wortschatz.uni-leipzig.de/findlinks/)","31jul2013","11:35:51 AM"
"193.190.213.129",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation_files/DSC_0843.jpg",200,"98044","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","08jul2013","4:24:44 PM"
"157.193.6.247",200,"/images/containerbg2.png",304,"186","http://www.datamining.ugent.be/css/screen.css","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:21.0) Gecko/20100101 Firefox/21.0","20jun2013","9:12:52 PM"
"206.116.246.161",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1361.jpg",200,"37275","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","01aug2013","4:47:58 PM"
"70.197.1.165",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3914.jpg",200,"34256","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","22aug2013","6:11:46 PM"
"41.190.4.50",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1415.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Linux; Android 4.1.2; GT-I9300 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36","02aug2013","2:09:10 AM"
"83.163.84.70",200,"/images/footerbg.png",200,"497","http://www.mastat.ugent.be/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","13aug2013","11:49:02 AM"
"212.35.118.36",200,"/predictive_analytics/customer_intelligence/feed.xml",304,"188","-","Mozilla/4.0 (compatible;)","16aug2013","3:39:38 AM"
"178.119.8.145",200,"/mma.pdf",206,"33127","http://www.mma.ugent.be/mma.pdf","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","05aug2013","12:07:36 PM"
"141.134.39.101",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",200,"142325","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/26_SSZ_Master_of_Science_in_Marketing_Analysis_Final_Project.html","Mozilla/5.0 (Linux; U; Android 2.3.3; nl-be; GT-S5660 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1","26jun2013","7:19:14 PM"
"159.226.34.253",200,"/predictive_analytics/customer_intelligence/Blog/Archive_files/ArchiveIE.css",200,"575","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Archive.html","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322)","09jul2013","9:45:55 AM"
"112.79.40.173",200,"/css/print.css",200,"1151","http://www.mma.ugent.be/","Mozilla/5.0 (Linux; U; Android 4.2.2; en-us; GT-N7000 Build/JDQ39E) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","19aug2013","3:10:55 PM"
"74.125.182.80",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html",200,"77848","-","GoogleProducer; (+http://goo.gl/7y4SX)","07aug2013","2:48:37 PM"
"81.164.60.136",200,"/favicon.ico",404,"506","-","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET4.0C; AskTbNCH2/5.15.25.44892; InfoPath.2)","14jul2013","10:13:44 AM"
"65.19.138.34",200,"/predictive_analytics/customer_intelligence/Blog/rss.xml",304,"152","-","Feedly/1.0 (+http://www.feedly.com/fetcher.html; like FeedFetcher-Google)","10aug2013","1:30:15 PM"
"216.226.180.3",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/mwmac_white.png",200,"2226","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","01aug2013","6:13:18 PM"
"213.119.10.116",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME_files/DSC_0654.jpg",200,"74144","-","LinkedIn/6.1 CFNetwork/609.1.4 Darwin/13.0.0","08jul2013","7:21:52 PM"
"195.3.146.94",200,"/?q=admin&destination=admin",200,"7586","http://www.mastat.ugent.be/administrator/index.php","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.162 Safari/535.19","07jul2013","3:20:35 AM"
